customer_id,gender,senior_citizen,partner,dependents,tenure_months,internet_service,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn
C104216,Male,1,1,1,66,Fiber optic,One year,1,Mailed check,90.35,6021.13,0
C104217,Female,1,1,0,58,DSL,Month-to-month,1,Electronic check,55.18,3188.98,1
C104218,Male,0,1,1,65,None,One year,0,Electronic check,29.08,1868.34,0
C104219,Male,0,0,0,57,Fiber optic,One year,0,Mailed check,104.15,5922.48,0
C104220,Female,1,0,0,31,None,Month-to-month,1,Bank transfer,32.6,1048.09,0
C104221,Female,0,0,0,35,DSL,Month-to-month,1,Bank transfer,71.39,2505.22,0
C104222,Female,0,1,0,27,Fiber optic,Two year,1,Electronic check,94.22,2559.99,0
C104223,Female,0,1,0,53,DSL,Month-to-month,1,Credit card,43.39,2307.93,0
C104224,Female,0,0,0,7,Fiber optic,Month-to-month,1,Electronic check,85.95,524.9,0
C104225,Male,0,1,0,2,Fiber optic,Month-to-month,0,Electronic check,88.58,139.75,0
C104226,Male,1,0,0,70,Fiber optic,Month-to-month,1,Bank transfer,70.29,4910.54,1
C104227,Female,0,0,0,23,Fiber optic,One year,1,Bank transfer,84.73,1959.81,0
C104228,Male,0,1,1,2,None,Month-to-month,0,Credit card,24.37,14.29,0
C104229,Female,0,0,0,49,DSL,Month-to-month,1,Mailed check,52.15,2519.82,0
C104230,Male,0,1,1,29,Fiber optic,Month-to-month,0,Electronic check,77.24,2229.03,0
C104231,Female,0,0,1,16,Fiber optic,Two year,1,Credit card,97.7,1609.62,0
C104232,Male,0,1,0,31,DSL,Month-to-month,0,Mailed check,31.35,896.5,0
C104233,Male,1,0,1,32,Fiber optic,One year,0,Bank transfer,87.17,2696.64,0
C104234,Female,0,0,1,44,Fiber optic,Month-to-month,1,Electronic check,96.31,4298.38,1
C104235,Female,0,0,0,68,Fiber optic,One year,1,Electronic check,86.78,5847.48,0
C104236,Female,0,1,0,64,Fiber optic,Month-to-month,0,Credit card,96.27,6147.09,0
C104237,Male,0,1,0,60,Fiber optic,Month-to-month,0,Credit card,81.58,4842.27,0
C104238,Male,0,1,0,35,None,Two year,1,Credit card,19.76,681.01,1
C104239,Male,1,0,0,40,DSL,One year,1,Credit card,61.92,2472.04,0
C104240,Male,0,0,1,9,Fiber optic,Month-to-month,1,Bank transfer,83.95,811.92,0
C104241,Male,0,0,1,42,Fiber optic,Two year,0,Bank transfer,80.43,3403.28,0
C104242,Female,0,1,1,49,DSL,Month-to-month,1,Electronic check,60.56,2922.53,0
C104243,Male,0,0,1,64,Fiber optic,One year,1,Credit card,80.66,5095.46,0
C104244,Male,0,0,0,3,Fiber optic,One year,1,Bank transfer,80.3,258.39,0
C104245,Female,0,1,0,63,DSL,Two year,0,Bank transfer,51.02,3196.07,0
C104246,Male,0,1,0,37,Fiber optic,Month-to-month,0,Mailed check,88.33,3242.9,0
C104247,Female,0,0,0,6,Fiber optic,One year,0,Electronic check,77.01,503.53,0
C104248,Female,0,0,1,72,DSL,One year,1,Credit card,52.06,3686.84,0
C104249,Male,0,0,0,33,DSL,Month-to-month,0,Credit card,51.41,1683.71,1
C104250,Female,0,1,0,30,Fiber optic,Two year,1,Mailed check,88.65,2681.58,0
C104251,Female,0,0,0,13,Fiber optic,Month-to-month,1,Electronic check,92.36,1159.37,1
C104252,Female,0,1,0,5,Fiber optic,Month-to-month,1,Credit card,93.01,510.48,0
C104253,Male,0,0,0,6,Fiber optic,One year,1,Bank transfer,88.71,496.85,0
C104254,Male,0,1,0,19,DSL,Month-to-month,1,Bank transfer,66.28,1256.86,0
C104255,Female,0,1,0,21,Fiber optic,Two year,0,Credit card,84.56,1751.49,0
C104256,Female,0,0,0,33,DSL,Month-to-month,0,Bank transfer,63.64,2004.22,1
C104257,Female,1,0,0,44,None,Month-to-month,1,Bank transfer,30.52,1328.16,0
C104258,Male,0,0,1,72,Fiber optic,One year,1,Bank transfer,81.16,5871.25,0
C104259,Female,0,1,0,57,DSL,Two year,1,Mailed check,53.39,3007.02,0
C104260,Male,1,1,0,35,Fiber optic,One year,1,Electronic check,97.82,3401.71,0
C104261,Male,0,1,0,66,None,Month-to-month,0,Electronic check,26.0,1697.92,0
C104262,Female,0,0,0,40,None,Month-to-month,0,Bank transfer,33.41,1355.16,0
C104263,Male,1,0,0,30,Fiber optic,One year,1,Electronic check,78.2,2333.41,1
C104264,Male,0,1,0,15,DSL,Two year,1,Credit card,58.76,882.21,1
C104265,Male,0,1,1,30,Fiber optic,One year,1,Mailed check,75.99,2280.97,0
C104266,Female,0,1,1,2,Fiber optic,Month-to-month,0,Bank transfer,90.17,162.02,0
C104267,Male,1,1,0,11,Fiber optic,Month-to-month,1,Electronic check,82.08,962.02,1
C104268,Male,1,1,0,68,DSL,Month-to-month,0,Mailed check,55.57,3742.87,0
C104269,Male,1,1,0,14,None,Month-to-month,1,Mailed check,42.65,621.7,1
C104270,Male,0,1,0,41,Fiber optic,Month-to-month,1,Credit card,92.33,3830.18,1
C104271,Female,0,1,0,7,DSL,Month-to-month,1,Electronic check,67.23,465.77,1
C104272,Male,1,1,1,43,DSL,One year,1,Mailed check,52.38,2254.47,0
C104273,Male,0,1,0,71,DSL,Month-to-month,0,Credit card,45.14,3223.5,0
C104274,Female,0,0,0,33,Fiber optic,Month-to-month,0,Bank transfer,92.77,3048.42,0
C104275,Female,0,1,0,9,DSL,Two year,0,Credit card,42.08,312.36,0
C104276,Female,1,1,0,1,Fiber optic,Month-to-month,1,Credit card,82.99,74.26,0
C104277,Male,0,0,0,55,DSL,One year,1,Bank transfer,55.51,3110.65,0
C104278,Female,0,1,0,7,DSL,One year,1,Mailed check,54.6,402.11,0
C104279,Male,1,0,0,23,DSL,Two year,1,Mailed check,58.47,1347.51,0
C104280,Female,1,0,0,61,Fiber optic,Two year,0,Electronic check,76.55,4696.02,1
C104281,Female,1,0,0,39,Fiber optic,One year,1,Electronic check,77.27,3008.48,0
C104282,Male,0,1,1,63,Fiber optic,Month-to-month,0,Bank transfer,87.04,5484.55,0
C104283,Female,0,1,0,63,Fiber optic,One year,0,Credit card,93.53,5877.3,0
C104284,Male,0,1,0,48,Fiber optic,Two year,1,Bank transfer,73.11,3525.99,0
C104285,Female,0,0,1,68,Fiber optic,Month-to-month,0,Mailed check,86.56,5867.32,1
C104286,Male,1,1,0,2,DSL,One year,1,Credit card,66.33,121.63,0
C104287,Female,0,0,0,17,Fiber optic,Month-to-month,1,Mailed check,90.57,1570.45,0
C104288,Male,0,0,0,20,DSL,Month-to-month,1,Electronic check,60.23,1197.8,0
C104289,Male,0,0,0,66,Fiber optic,Month-to-month,1,Electronic check,82.22,5446.3,1
C104290,Female,0,1,0,45,Fiber optic,One year,0,Credit card,91.07,4120.83,0
C104291,Female,1,0,1,18,Fiber optic,Month-to-month,1,Bank transfer,89.68,1611.56,1
C104292,Female,0,1,0,15,Fiber optic,Month-to-month,1,Bank transfer,71.85,1065.52,0
C104293,Male,0,1,0,58,Fiber optic,Month-to-month,1,Bank transfer,85.23,4897.15,0
C104294,Male,0,0,0,62,DSL,One year,1,Bank transfer,62.44,3832.91,0
C104295,Female,0,1,0,1,None,Two year,1,Mailed check,18.25,39.57,0
C104296,Female,0,0,0,26,DSL,Month-to-month,1,Bank transfer,60.05,1581.97,0
C104297,Male,1,0,0,39,DSL,Month-to-month,1,Electronic check,65.93,2536.63,0
C104298,Male,0,0,0,17,DSL,One year,0,Electronic check,53.38,921.33,0
C104299,Male,0,1,1,52,None,Month-to-month,1,Bank transfer,28.86,1508.29,0
C104300,Female,0,1,1,55,None,Month-to-month,1,Electronic check,19.08,1082.14,1
C104301,Male,0,1,1,61,DSL,One year,0,Credit card,50.11,3132.5,0
C104302,Male,0,1,1,57,DSL,Two year,1,Electronic check,66.92,3834.56,0
C104303,Female,0,0,1,61,Fiber optic,Month-to-month,1,Mailed check,96.39,5855.61,1
C104304,Female,0,1,1,26,DSL,Month-to-month,1,Mailed check,52.53,1391.8,0
C104305,Female,0,0,0,21,DSL,Month-to-month,0,Bank transfer,67.62,1383.55,1
C104306,Male,1,0,0,23,Fiber optic,Two year,1,Electronic check,86.9,2076.45,1
C104307,Female,1,1,0,62,Fiber optic,One year,1,Credit card,69.29,4253.06,0
C104308,Male,0,0,0,47,Fiber optic,Month-to-month,0,Mailed check,73.52,3470.79,0
C104309,Male,0,0,0,23,Fiber optic,Two year,1,Electronic check,91.87,2113.08,0
C104310,Male,0,0,0,52,Fiber optic,Month-to-month,1,Electronic check,74.01,3834.04,0
C104311,Male,0,0,1,17,Fiber optic,One year,1,Credit card,82.05,1378.17,0
C104312,Female,0,1,1,19,DSL,One year,1,Mailed check,61.35,1213.31,0
C104313,Male,0,0,0,0,DSL,Two year,0,Mailed check,63.58,83.41,1
C104314,Female,0,1,0,70,None,One year,0,Electronic check,26.48,1848.27,0
C104315,Male,1,0,0,17,DSL,Month-to-month,0,Bank transfer,72.55,1293.98,0
C104316,Male,1,1,0,54,Fiber optic,Month-to-month,1,Electronic check,80.47,4341.23,0
C104317,Male,0,1,0,8,DSL,Month-to-month,1,Electronic check,62.79,528.04,0
C104318,Male,0,1,0,2,DSL,Two year,1,Credit card,65.62,84.33,0
C104319,Female,0,1,0,49,Fiber optic,Month-to-month,0,Credit card,90.7,4399.26,0
C104320,Male,0,1,0,7,DSL,Month-to-month,1,Mailed check,70.41,517.71,0
C104321,Male,0,1,0,10,Fiber optic,Month-to-month,1,Electronic check,83.53,846.08,1
C104322,Male,0,1,0,24,Fiber optic,Month-to-month,1,Mailed check,92.21,2288.18,1
C104323,Female,0,0,0,42,Fiber optic,Month-to-month,0,Credit card,77.59,3234.09,0
C104324,Female,0,0,1,1,Fiber optic,Month-to-month,0,Bank transfer,84.38,108.03,0
C104325,Male,0,1,0,9,DSL,Month-to-month,1,Electronic check,66.01,585.49,1
C104326,Female,0,0,1,24,Fiber optic,Month-to-month,1,Bank transfer,94.8,2304.89,1
C104327,Male,0,0,0,51,None,Month-to-month,0,Mailed check,29.56,1534.47,0
C104328,Male,0,1,0,7,DSL,Two year,1,Electronic check,62.72,438.08,1
C104329,Male,0,0,1,20,Fiber optic,One year,1,Credit card,86.36,1701.28,0
C104330,Female,0,0,1,14,Fiber optic,One year,1,Electronic check,91.39,1267.59,0
C104331,Male,0,1,0,22,Fiber optic,Two year,0,Mailed check,102.51,2216.27,0
C104332,Female,0,0,1,18,DSL,Month-to-month,1,Bank transfer,68.84,1251.89,0
C104333,Female,0,0,0,46,DSL,One year,0,Bank transfer,63.05,2801.99,0
C104334,Male,0,0,1,4,DSL,Month-to-month,1,Electronic check,51.05,183.86,1
C104335,Female,0,0,0,68,DSL,Month-to-month,1,Bank transfer,55.24,3787.96,0
C104336,Female,0,0,1,17,Fiber optic,Month-to-month,0,Bank transfer,82.41,1431.78,1
C104337,Female,0,1,1,72,None,Two year,0,Credit card,32.28,2267.74,0
C104338,Male,0,0,1,53,Fiber optic,Month-to-month,1,Electronic check,79.51,4234.43,1
C104339,Male,0,0,1,26,Fiber optic,Month-to-month,0,Electronic check,90.14,2303.7,0
C104340,Female,0,1,0,22,DSL,Two year,0,Credit card,60.96,1327.88,0
C104341,Female,0,0,0,69,Fiber optic,Month-to-month,1,Bank transfer,89.84,6225.77,1
C104342,Male,0,0,0,72,Fiber optic,One year,0,Mailed check,83.27,5961.31,0
C104343,Female,0,0,1,44,None,One year,1,Bank transfer,22.23,1028.06,0
C104344,Male,0,0,0,3,Fiber optic,Month-to-month,1,Electronic check,79.21,246.62,0
C104345,Male,0,0,0,66,Fiber optic,Month-to-month,0,Credit card,89.89,5948.93,0
C104346,Male,0,0,1,34,DSL,Month-to-month,0,Bank transfer,59.39,2056.96,0
C104347,Male,0,1,0,2,None,One year,0,Credit card,18.0,67.17,1
C104348,Male,0,1,1,58,DSL,Two year,1,Bank transfer,63.79,3727.93,0
C104349,Male,0,1,1,2,Fiber optic,Two year,0,Credit card,112.39,201.76,0
C104350,Female,0,0,0,27,Fiber optic,Month-to-month,1,Electronic check,85.39,2266.65,0
C104351,Female,0,1,0,5,DSL,Month-to-month,1,Electronic check,75.23,366.27,0
C104352,Male,0,1,1,31,DSL,One year,1,Mailed check,41.32,1297.52,0
C104353,Female,0,0,0,58,None,One year,0,Credit card,22.84,1279.72,0
C104354,Male,0,1,1,9,DSL,Month-to-month,0,Bank transfer,67.64,629.16,0
C104355,Male,0,1,0,10,DSL,Month-to-month,1,Mailed check,62.12,634.31,0
C104356,Male,1,0,0,69,DSL,Month-to-month,1,Electronic check,56.86,3916.98,1
C104357,Female,0,1,0,12,DSL,Month-to-month,1,Bank transfer,61.79,743.63,0
C104358,Female,0,0,1,8,None,One year,0,Bank transfer,32.88,265.32,0
C104359,Male,0,0,0,42,Fiber optic,Two year,1,Bank transfer,104.15,4389.76,1
C104360,Female,0,0,1,20,None,Month-to-month,0,Bank transfer,33.52,696.52,0
C104361,Male,0,0,1,69,None,Month-to-month,1,Electronic check,22.96,1684.74,0
C104362,Male,0,1,0,11,Fiber optic,Month-to-month,1,Bank transfer,85.14,942.46,0
C104363,Male,0,1,0,41,Fiber optic,Month-to-month,0,Electronic check,83.2,3388.66,0
C104364,Male,0,0,0,67,Fiber optic,Month-to-month,1,Electronic check,80.06,5297.3,0
C104365,Female,0,1,1,53,Fiber optic,Month-to-month,1,Electronic check,85.76,4496.0,1
C104366,Female,0,1,0,2,Fiber optic,Month-to-month,0,Credit card,82.81,139.11,1
C104367,Male,0,1,1,13,Fiber optic,One year,0,Electronic check,75.4,1004.33,1
C104368,Female,0,1,1,9,Fiber optic,One year,1,Electronic check,93.71,829.57,1
C104369,Female,0,1,0,66,Fiber optic,One year,1,Bank transfer,90.37,5978.66,0
C104370,Female,1,1,0,14,DSL,Month-to-month,0,Mailed check,54.87,742.56,0
C104371,Female,0,0,1,4,Fiber optic,Month-to-month,0,Credit card,86.18,360.66,0
C104372,Male,0,1,1,27,Fiber optic,Month-to-month,1,Credit card,79.28,2171.09,0
C104373,Female,1,0,0,20,Fiber optic,Month-to-month,1,Bank transfer,82.58,1637.52,1
C104374,Male,0,0,0,11,Fiber optic,Month-to-month,0,Electronic check,90.5,1010.72,1
C104375,Female,0,0,0,33,Fiber optic,Month-to-month,1,Electronic check,90.77,2980.0,1
C104376,Male,1,0,0,65,Fiber optic,Two year,1,Electronic check,82.89,5344.73,0
C104377,Female,0,1,1,16,DSL,Two year,0,Bank transfer,62.49,1019.22,1
C104378,Male,0,1,0,71,Fiber optic,One year,0,Electronic check,84.4,6006.85,0
C104379,Female,0,0,1,48,DSL,One year,0,Credit card,52.02,2517.73,0
C104380,Male,0,1,0,27,DSL,One year,0,Credit card,58.66,1617.26,0
C104381,Female,0,0,1,49,DSL,One year,1,Bank transfer,65.46,3198.83,0
C104382,Female,0,1,0,25,Fiber optic,One year,0,Mailed check,87.45,2180.12,0
C104383,Female,1,0,1,15,Fiber optic,Month-to-month,0,Credit card,71.46,1061.93,0
C104384,Male,0,0,0,17,DSL,Two year,1,Electronic check,63.33,1088.7,0
C104385,Male,0,1,1,0,None,One year,1,Credit card,27.2,22.34,0
C104386,Female,1,1,0,47,Fiber optic,Month-to-month,1,Mailed check,71.81,3379.48,0
C104387,Female,0,0,0,5,Fiber optic,Month-to-month,0,Bank transfer,78.54,367.48,1
C104388,Male,0,0,0,14,Fiber optic,One year,1,Electronic check,90.93,1237.05,1
C104389,Male,0,0,0,0,Fiber optic,Two year,1,Bank transfer,98.08,66.27,1
C104390,Female,0,1,0,4,Fiber optic,Month-to-month,1,Electronic check,73.88,310.1,1
C104391,Male,1,0,0,66,DSL,Month-to-month,0,Electronic check,67.83,4475.28,0
C104392,Male,0,0,0,1,DSL,Month-to-month,0,Mailed check,44.96,27.69,0
C104393,Male,0,1,0,45,Fiber optic,Month-to-month,0,Electronic check,96.18,4351.32,1
C104394,Female,0,1,0,23,None,Month-to-month,1,Electronic check,25.09,628.09,0
C104395,Female,0,0,1,10,Fiber optic,Month-to-month,0,Credit card,79.28,775.48,1
C104396,Female,0,1,0,21,Fiber optic,Month-to-month,1,Electronic check,89.84,1848.7,0
C104397,Male,1,0,0,6,DSL,Month-to-month,1,Bank transfer,54.3,358.88,1
C104398,Female,0,0,1,22,Fiber optic,One year,1,Electronic check,91.13,2005.4,1
C104399,Male,0,1,0,59,None,Month-to-month,1,Bank transfer,26.01,1528.17,0
C104400,Male,0,0,0,45,Fiber optic,Month-to-month,1,Credit card,56.52,2579.02,0
C104401,Male,0,0,1,59,Fiber optic,Month-to-month,0,Mailed check,78.51,4622.9,0
C104402,Female,0,1,1,50,DSL,One year,1,Credit card,63.53,3190.4,0
C104403,Female,0,1,0,67,DSL,Month-to-month,0,Bank transfer,68.53,4597.12,0
C104404,Female,0,1,0,7,DSL,Month-to-month,0,Bank transfer,62.65,552.11,0
C104405,Male,0,1,1,11,Fiber optic,Month-to-month,1,Electronic check,95.4,1044.7,1
C104406,Male,0,0,1,30,Fiber optic,Month-to-month,1,Credit card,79.85,2428.29,0
C104407,Female,0,1,0,38,DSL,Two year,0,Credit card,65.82,2492.39,0
C104408,Male,0,0,0,57,None,Month-to-month,0,Electronic check,30.96,1780.47,0
C104409,Female,0,1,1,8,None,Month-to-month,0,Electronic check,18.0,137.14,0
C104410,Female,0,0,1,8,Fiber optic,Month-to-month,1,Mailed check,95.8,794.24,0
C104411,Female,0,0,0,58,None,Month-to-month,1,Electronic check,29.62,1714.61,1
C104412,Male,0,0,0,40,None,One year,1,Electronic check,24.75,1007.62,0
C104413,Female,1,1,0,30,DSL,One year,1,Credit card,59.61,1761.84,0
C104414,Female,1,0,0,16,None,Two year,1,Credit card,18.7,271.32,0
C104415,Male,0,1,0,50,Fiber optic,Month-to-month,1,Mailed check,92.05,4536.63,1
C104416,Male,0,1,0,58,DSL,Month-to-month,1,Electronic check,64.42,3749.16,1
C104417,Female,0,1,0,2,DSL,Two year,1,Bank transfer,66.66,110.61,0
C104418,Female,0,0,0,3,Fiber optic,Month-to-month,1,Credit card,87.63,339.73,1
C104419,Male,1,0,1,56,None,Two year,1,Credit card,28.65,1587.87,0
C104420,Female,0,1,1,64,Fiber optic,One year,0,Credit card,82.63,5331.94,0
C104421,Female,0,1,1,16,Fiber optic,Month-to-month,1,Credit card,95.61,1569.81,1
C104422,Male,0,0,1,51,DSL,Two year,1,Bank transfer,66.85,3400.74,1
C104423,Female,0,1,1,61,None,Month-to-month,1,Electronic check,28.38,1705.39,0
C104424,Male,0,0,0,8,DSL,One year,1,Credit card,60.92,482.65,0
C104425,Female,0,0,0,13,Fiber optic,Month-to-month,1,Bank transfer,72.86,986.9,0
C104426,Female,0,0,1,9,Fiber optic,Month-to-month,0,Credit card,69.12,702.07,1
C104427,Female,0,0,0,57,DSL,Month-to-month,1,Bank transfer,59.05,3322.63,0
C104428,Female,0,0,0,56,None,Month-to-month,1,Electronic check,37.15,2080.9,1
C104429,Female,0,1,1,9,None,Two year,1,Electronic check,21.36,171.08,0
C104430,Female,0,0,0,12,Fiber optic,Month-to-month,1,Credit card,81.68,967.5,0
C104431,Male,0,1,1,48,Fiber optic,Month-to-month,1,Mailed check,79.22,3862.3,0
C104432,Male,0,1,0,65,None,Month-to-month,1,Electronic check,18.0,1143.06,0
C104433,Female,0,1,0,56,DSL,One year,1,Bank transfer,54.69,3006.38,0
C104434,Male,0,0,1,12,DSL,Month-to-month,1,Electronic check,64.23,777.83,0
C104435,Male,0,1,1,28,Fiber optic,Month-to-month,0,Bank transfer,81.07,2283.25,0
C104436,Male,0,0,0,4,Fiber optic,One year,0,Bank transfer,80.7,308.06,0
C104437,Female,0,1,0,17,Fiber optic,One year,1,Bank transfer,81.99,1369.98,0
C104438,Female,0,0,0,41,Fiber optic,Two year,1,Credit card,88.9,3650.51,0
C104439,Female,0,1,0,25,Fiber optic,Two year,1,Electronic check,90.12,2205.75,0
C104440,Female,0,0,0,44,DSL,Month-to-month,1,Credit card,47.05,2084.96,0
C104441,Female,1,1,0,21,DSL,One year,0,Credit card,53.92,1120.15,0
C104442,Male,0,0,0,41,DSL,Month-to-month,0,Credit card,59.28,2479.03,0
C104443,Male,0,0,0,46,Fiber optic,Month-to-month,0,Credit card,88.51,4082.6,0
C104444,Female,0,1,0,14,Fiber optic,Month-to-month,1,Electronic check,88.02,1226.91,1
C104445,Female,0,0,0,3,None,Month-to-month,1,Bank transfer,33.58,92.7,0
C104446,Female,0,1,0,24,Fiber optic,Month-to-month,1,Electronic check,75.71,1749.36,1
C104447,Female,0,1,0,3,Fiber optic,Month-to-month,0,Bank transfer,88.32,260.62,0
C104448,Male,0,1,1,11,DSL,One year,0,Electronic check,76.41,833.4,0
C104449,Female,0,1,1,21,Fiber optic,Two year,1,Electronic check,87.38,1836.78,0
C104450,Male,1,1,1,24,None,Month-to-month,0,Credit card,25.71,610.38,0
C104451,Male,0,1,0,20,DSL,Month-to-month,1,Credit card,66.15,1372.99,0
C104452,Male,0,0,1,3,Fiber optic,Month-to-month,1,Bank transfer,82.64,238.51,0
C104453,Male,0,1,0,12,DSL,Month-to-month,0,Mailed check,52.43,599.62,0
C104454,Male,0,1,0,64,Fiber optic,Two year,1,Credit card,87.46,5539.18,0
C104455,Female,0,0,1,52,Fiber optic,Month-to-month,1,Credit card,73.77,3820.43,0
C104456,Female,0,0,0,32,Fiber optic,Month-to-month,0,Electronic check,88.17,2784.79,1
C104457,Male,0,0,1,1,Fiber optic,Month-to-month,1,Electronic check,91.52,46.09,1
C104458,Female,0,1,1,26,None,Month-to-month,0,Credit card,18.0,457.09,0
C104459,Male,1,0,0,67,Fiber optic,Month-to-month,0,Electronic check,86.3,5821.94,1
C104460,Female,1,1,0,59,Fiber optic,Two year,0,Bank transfer,83.27,4945.66,0
C104461,Female,0,1,1,55,Fiber optic,One year,1,Bank transfer,98.82,5390.23,0
C104462,Female,0,1,0,18,Fiber optic,Month-to-month,1,Bank transfer,97.48,1755.92,0
C104463,Male,0,0,0,29,Fiber optic,One year,1,Electronic check,93.73,2732.98,0
C104464,Female,1,1,0,2,Fiber optic,Two year,1,Bank transfer,96.69,213.84,0
C104465,Female,0,1,1,62,Fiber optic,Month-to-month,0,Bank transfer,82.08,5145.09,0
C104466,Female,0,0,0,8,Fiber optic,One year,1,Credit card,89.08,671.7,0
C104467,Male,0,0,1,45,DSL,One year,1,Mailed check,59.98,2668.1,0
C104468,Male,0,0,0,20,DSL,One year,1,Credit card,54.02,1057.21,0
C104469,Female,0,1,0,41,Fiber optic,Month-to-month,1,Electronic check,87.66,3606.88,1
C104470,Male,0,0,0,60,None,One year,1,Electronic check,26.33,1484.54,0
C104471,Female,0,0,1,22,Fiber optic,One year,1,Credit card,85.38,1870.36,0
C104472,Male,0,0,0,1,None,One year,1,Electronic check,26.53,0.0,0
C104473,Female,0,0,0,48,Fiber optic,Month-to-month,1,Electronic check,87.49,4199.44,0
C104474,Female,0,0,0,38,DSL,Month-to-month,1,Electronic check,69.1,2698.25,0
C104475,Male,1,1,1,10,Fiber optic,One year,1,Bank transfer,82.32,854.74,0
C104476,Male,0,0,0,3,Fiber optic,One year,0,Credit card,74.76,181.36,1
C104477,Female,0,1,0,38,Fiber optic,Two year,0,Credit card,90.42,3421.31,0
C104478,Male,0,0,0,44,Fiber optic,Month-to-month,0,Electronic check,91.85,4010.26,1
C104479,Male,0,0,0,8,Fiber optic,Month-to-month,0,Electronic check,87.86,748.19,1
C104480,Female,1,1,1,43,DSL,One year,0,Electronic check,50.89,2111.21,0
C104481,Male,0,1,0,32,DSL,One year,1,Credit card,60.95,1935.03,0
C104482,Male,1,1,1,10,DSL,Month-to-month,0,Bank transfer,62.28,598.42,1
C104483,Female,0,0,1,44,Fiber optic,One year,0,Electronic check,76.45,3322.74,0
C104484,Male,0,0,0,47,None,Month-to-month,1,Electronic check,20.88,1039.41,0
C104485,Female,0,1,1,11,DSL,Month-to-month,1,Electronic check,60.83,614.31,1
C104486,Male,0,0,0,49,DSL,Month-to-month,0,Bank transfer,69.46,3361.74,0
C104487,Female,0,1,0,16,Fiber optic,Month-to-month,1,Bank transfer,88.8,1476.64,1
C104488,Female,1,0,0,43,None,One year,1,Bank transfer,22.42,960.57,0
C104489,Male,1,0,1,59,Fiber optic,Month-to-month,1,Mailed check,85.39,5031.87,0
C104490,Male,0,1,0,68,Fiber optic,Two year,1,Electronic check,81.67,5531.67,1
C104491,Male,1,1,1,18,Fiber optic,Month-to-month,1,Bank transfer,83.7,1506.52,1
C104492,Male,1,1,0,24,Fiber optic,One year,0,Bank transfer,90.78,2163.7,1
C104493,Female,0,1,0,6,None,Month-to-month,1,Electronic check,18.0,82.29,1
C104494,Female,0,0,1,70,DSL,Month-to-month,0,Bank transfer,70.52,4887.35,0
C104495,Female,0,1,0,24,None,Month-to-month,0,Credit card,42.51,1021.65,0
C104496,Female,0,1,0,58,Fiber optic,Two year,1,Bank transfer,88.3,5100.5,0
C104497,Female,0,0,1,68,Fiber optic,Two year,1,Bank transfer,80.35,5447.38,0
C104498,Male,1,0,0,34,DSL,Month-to-month,0,Bank transfer,69.31,2379.63,1
C104499,Male,0,1,1,50,None,Month-to-month,0,Electronic check,27.22,1343.3,0
C104500,Female,0,0,1,34,Fiber optic,Month-to-month,1,Electronic check,82.79,2811.01,1
C104501,Female,0,1,0,42,Fiber optic,Month-to-month,1,Mailed check,79.22,3385.82,1
C104502,Male,0,0,0,18,Fiber optic,Month-to-month,1,Electronic check,83.75,1520.93,1
C104503,Female,0,1,1,61,DSL,Two year,0,Bank transfer,61.54,3735.05,0
C104504,Female,0,1,1,8,DSL,One year,0,Bank transfer,67.16,498.88,0
C104505,Female,0,1,0,48,DSL,Month-to-month,0,Electronic check,62.27,2984.32,1
C104506,Female,0,1,0,67,DSL,Two year,1,Credit card,65.63,4424.78,0
C104507,Female,0,0,0,59,Fiber optic,One year,1,Credit card,84.33,4954.82,0
C104508,Male,0,1,0,55,Fiber optic,Month-to-month,1,Electronic check,93.84,5159.68,0
C104509,Female,0,1,0,47,Fiber optic,One year,1,Mailed check,85.35,3989.9,1
C104510,Male,0,1,0,69,Fiber optic,Month-to-month,0,Electronic check,99.7,6865.03,1
C104511,Male,0,1,0,63,DSL,Month-to-month,0,Credit card,54.78,3406.43,1
C104512,Male,0,1,0,20,Fiber optic,Month-to-month,0,Bank transfer,88.16,1770.56,1
C104513,Female,0,1,1,45,Fiber optic,Month-to-month,1,Bank transfer,104.52,4706.33,1
C104514,Female,0,1,0,31,Fiber optic,Month-to-month,1,Credit card,95.34,3005.03,0
C104515,Female,1,1,0,19,DSL,One year,1,Bank transfer,67.96,1292.76,1
C104516,Female,1,1,0,59,None,Month-to-month,0,Credit card,27.37,1587.6,0
C104517,Female,0,0,0,3,Fiber optic,Month-to-month,1,Electronic check,87.42,310.8,1
C104518,Male,0,0,1,9,None,Two year,0,Electronic check,23.61,222.95,0
C104519,Female,0,1,0,7,Fiber optic,Two year,0,Mailed check,80.51,567.89,0
C104520,Female,1,0,0,14,Fiber optic,One year,0,Credit card,72.71,1015.14,0
C104521,Female,0,0,1,37,None,One year,0,Electronic check,30.12,1117.42,1
C104522,Male,0,0,0,68,None,Two year,0,Mailed check,18.0,1191.39,0
C104523,Male,0,1,0,70,Fiber optic,One year,0,Credit card,90.21,6309.35,0
C104524,Male,0,1,1,65,None,Month-to-month,1,Electronic check,24.53,1584.28,0
C104525,Male,0,1,1,55,None,Month-to-month,1,Bank transfer,19.36,1074.79,0
C104526,Male,0,1,0,33,Fiber optic,Month-to-month,1,Electronic check,98.25,3278.83,1
C104527,Male,0,1,1,56,DSL,Month-to-month,1,Electronic check,50.41,2854.28,0
C104528,Female,0,0,0,19,Fiber optic,Month-to-month,1,Electronic check,81.67,1567.13,0
